Indicator Name,Country_Name,Country_Code,Region,IncomeGroup,1990_G,1990_C,1990_P,1991_G,1991_C,1991_P,1992_G,1992_C,1992_P,1993_G,1993_C,1993_P,1994_G,1994_C,1994_P,1995_G,1995_C,1995_P,1996_G,1996_C,1996_P,1997_G,1997_C,1997_P,1998_G,1998_C,1998_P,1999_G,1999_C,1999_P,2000_G,2000_C,2000_P,2001_G,2001_C,2001_P,2002_G,2002_C,2002_P,2003_G,2003_C,2003_P,2004_G,2004_C,2004_P,2005_G,2005_C,2005_P,2006_G,2006_C,2006_P,2007_G,2007_C,2007_P,2008_G,2008_C,2008_P,2009_G,2009_C,2009_P,2010_G,2010_C,2010_P,2011_G,2011_C,2011_P,2012_G,2012_C,2012_P,2013_G,2013_C,2013_P,2014_G,2014_C,2014_P,2015_G,2015_C,2015_P,2016_G,2016_C,2016_P,2017_G,2017_C,2017_P,2018_G,2018_C,2018_P,2019_G,2019_C,2019_P,2020_G,2020_C,2020_P
GDP per capita (current US$),Trinidad and Tobago,TTO,Latin America & Caribbean,High income,"4,001.52",10.3847,"1,266,518","4,159.07",10.2216,"1,276,224","4,231.46",10.2257,"1,285,502","3,608.64",8.2864,"1,293,974","3,801.47",6.7562,"1,301,393","4,074.88",6.5900,"1,307,822","4,385.10",7.0006,"1,313,434","4,352.81",7.3515,"1,318,171","4,569.65",7.5035,"1,322,572","5,130.87",7.4599,"1,327,063","6,120.94",7.6599,"1,332,203","6,592.78",8.6806,"1,338,567","6,692.80",9.4168,"1,345,964","8,352.46",11.4122,"1,353,548","9,756.50",11.8251,"1,361,172","11,673.78",12.8408,"1,369,075","13,340.92",14.5648,"1,376,919","15,627.29",14.7927,"1,384,861","20,011.15",14.3682,"1,392,803","13,682.76",13.5814,"1,401,191","15,711.56",15.2046,"1,410,296","17,910.32",15.6639,"1,420,020","19,110.05",15.0290,"1,430,377","19,927.40",15.3994,"1,440,729","20,473.40",15.1753,"1,450,661","18,508.77",14.5945,"1,460,177","16,139.11",12.4489,"1,469,330","16,258.75",12.3256,"1,478,607","16,328.13",11.8054,"1,504,709","15,642.41",11.3130,"1,519,955","13,705.90",10.1571,"1,518,147"
GDP per capita (current US$),Slovak Republic,SVK,Europe & Central Asia,High income,"2,405.54",10.3434,"5,299,187","2,691.20",9.0393,"5,303,294","2,920.92",8.6892,"5,305,016","3,102.30",8.3225,"5,325,305","3,771.36",7.8001,"5,346,331","4,819.13",7.9020,"5,361,999","5,196.94",7.8487,"5,373,361","5,146.67",7.8527,"5,383,291","5,538.62",7.6808,"5,390,516","5,645.58",7.5352,"5,396,020","5,426.62",7.0652,"5,388,720","5,722.17",7.1720,"5,378,867","6,564.70",7.0794,"5,376,912","8,731.94",7.1335,"5,373,374","10,691.45",6.9673,"5,372,280","11,690.11",7.1691,"5,372,807","13,170.78",7.0487,"5,373,054","16,106.06",6.9196,"5,374,622","18,753.58",6.8964,"5,379,233","16,597.21",6.2953,"5,386,406","16,908.85",6.5720,"5,391,428","18,509.74",6.3198,"5,398,384","17,498.35",5.9818,"5,407,579","18,276.01",6.0813,"5,413,393","18,719.99",5.6173,"5,418,649","16,390.88",5.6701,"5,423,801","16,563.44",5.7998,"5,430,798","17,585.20",6.1730,"5,439,232","19,486.39",6.0596,"5,446,771","19,381.89",5.6897,"5,454,147","19,552.09",5.3191,"5,458,827"
GDP per capita (current US$),Moldova,MDA,Europe & Central Asia,Upper middle income,,10.2941,"2,965,978",,8.2737,"2,973,210",,6.8296,"2,975,621",,5.8538,"2,974,817",,4.7642,"2,967,585",593.59,4.1113,"2,953,200",575.15,3.5296,"2,947,293",657.29,3.2626,"2,936,413",578.73,2.9467,"2,935,227",399.50,2.5088,"2,930,622",440.54,2.2941,"2,924,668",507.40,2.4049,"2,918,135",570.80,2.4670,"2,911,385",682.32,2.6748,"2,903,198",897.18,2.6850,"2,896,023","1,034.39",2.8299,"2,888,985","1,183.02",2.7682,"2,880,967","1,531.22",2.8317,"2,874,299","2,110.55",2.8409,"2,868,833","1,898.44",2.6658,"2,865,213","2,436.80",2.8980,"2,862,354","2,941.36",2.9169,"2,860,699","3,044.81",2.8449,"2,860,324","3,321.04",2.5114,"2,859,558","3,289.17",2.6986,"2,857,815","2,749.91",2.8282,"2,835,978","2,847.64",2.9049,"2,803,186","3,454.95",2.9268,"2,755,189","4,156.96",3.1604,"2,707,203","4,404.95",3.3487,"2,664,224","4,376.24",3.2678,"2,635,130"
GDP per capita (current US$),Netherlands,NLD,Europe & Central Asia,High income,"21,290.86",10.1341,"14,951,510","21,732.23",10.4359,"15,069,798","23,904.04",10.2745,"15,184,166","23,122.41",10.4731,"15,290,368","24,646.31",10.3755,"15,382,838","29,258.13",10.6156,"15,459,006","29,006.81",11.1795,"15,530,498","26,700.54",10.6537,"15,610,650","27,885.81",10.6152,"15,707,209","28,272.64",10.2103,"15,812,088","26,214.50",10.1784,"15,925,513","26,896.55",10.4147,"16,046,180","29,343.24",10.3678,"16,148,929","35,750.97",10.4998,"16,225,302","40,436.62",10.5711,"16,281,779","41,994.71",10.2897,"16,319,868","44,900.94",10.0148,"16,346,101","51,799.21",10.0448,"16,381,696","57,879.94",10.0466,"16,445,593","52,722.21",9.7087,"16,530,388","50,999.75",10.2983,"16,615,394","54,230.31",9.5110,"16,693,074","50,070.14",9.3986,"16,754,962","52,198.90",9.3481,"16,804,432","52,900.54",8.8819,"16,865,008","45,193.40",9.2902,"16,939,923","46,039.11",9.3069,"17,030,314","48,675.22",9.0893,"17,131,296","53,044.53",8.7851,"17,231,624","52,476.27",8.4140,"17,344,874","52,162.57",7.4716,"17,441,500"
GDP per capita (current US$),Denmark,DNK,Europe & Central Asia,High income,"26,891.45",10.1106,"5,140,939","27,011.38",12.1647,"5,154,298","29,569.66",11.0165,"5,171,370","27,597.98",11.4291,"5,188,628","29,995.58",12.1339,"5,206,180","35,351.37",11.4722,"5,233,373","35,650.71",13.9415,"5,263,074","32,835.94",12.0374,"5,284,991","33,368.14",11.2571,"5,304,219","33,440.79",10.6596,"5,321,799","30,743.55",9.8513,"5,339,616","30,751.65",10.1227,"5,358,783","33,228.69",10.0150,"5,375,931","40,458.78",10.9884,"5,390,574","46,511.60",9.9412,"5,404,523","48,799.83",9.2633,"5,419,432","52,027.00",10.6918,"5,437,272","58,487.05",9.7797,"5,461,438","64,322.06",9.1247,"5,493,621","58,163.28",8.6788,"5,523,095","58,041.40",8.6748,"5,547,683","61,753.65",7.7367,"5,570,572","58,507.51",6.8346,"5,591,572","61,191.19",7.1169,"5,614,932","62,548.98",6.3472,"5,643,475","53,254.86",5.9303,"5,683,483","54,664.00",6.1697,"5,728,010","57,610.10",5.7561,"5,764,980","61,591.93",5.7189,"5,793,636","59,592.98",5.1074,"5,814,422","60,836.59",4.6912,"5,831,404"
GDP per capita (current US$),United Kingdom,GBR,Europe & Central Asia,High income,"19,095.47",9.8131,"57,247,586","19,900.73",9.9379,"57,424,897","20,487.17",9.6888,"57,580,402","18,389.02",9.3796,"57,718,614","19,709.24",9.2487,"57,865,745","23,168.95",9.0799,"58,019,030","24,406.40",9.3778,"58,166,950","26,766.01",8.9887,"58,316,954","28,274.50",8.9934,"58,487,141","28,762.09",8.9082,"58,682,466","28,280.93",9.0145,"58,892,514","27,906.57",9.2230,"59,119,673","30,077.74",8.9402,"59,370,479","34,442.69",9.1041,"59,647,577","40,366.89",9.0531,"59,987,905","42,104.79",8.9554,"60,401,206","44,512.46",8.9086,"60,846,820","50,397.69",8.6510,"61,322,463","47,396.12",8.3378,"61,806,995","38,744.13",7.4907,"62,276,270","39,598.96",7.6896,"62,766,365","42,109.64",7.0448,"63,258,810","42,497.34",7.3443,"63,700,215","43,426.30",7.0761,"64,128,273","47,439.62",6.4333,"64,602,298","44,964.39",6.1594,"65,116,219","40,985.24",5.8245,"65,611,593","40,572.12",5.5533,"66,058,859","43,203.81",5.4251,"66,460,344","42,662.54",5.1758,"66,836,327","40,217.01",4.6011,"67,081,234"
GDP per capita (current US$),Belarus,BLR,Europe & Central Asia,Upper middle income,,9.7975,"10,189,348",,9.4386,"10,194,050",900.51,8.5889,"10,216,470","1,603.34",7.4430,"10,239,050","1,462.03",6.3211,"10,226,955","1,370.48",5.6414,"10,193,831","1,452.51",5.7536,"10,159,569","1,396.66",5.8335,"10,117,433","1,511.26",5.6793,"10,071,963","1,210.59",5.4811,"10,026,738","1,276.28",5.3076,"9,979,610","1,244.37",5.2092,"9,928,549","1,479.38",5.2458,"9,865,548","1,819.53",5.3616,"9,796,749","2,378.34",5.7300,"9,730,146","3,126.07",5.8428,"9,663,915","3,848.22",6.1212,"9,604,924","4,735.48",5.9959,"9,560,953","6,376.18",6.3216,"9,527,985","5,352.49",6.0158,"9,504,583","6,034.68",6.4788,"9,483,836","6,527.66",6.1644,"9,461,643","6,953.22",6.3236,"9,446,836","7,998.08",6.3422,"9,443,211","8,341.29",6.2901,"9,448,515","5,967.07",5.7997,"9,461,076","5,039.78",5.8295,"9,469,379","5,785.53",5.9464,"9,458,989","6,360.05",6.2796,"9,438,785","6,837.77",6.1234,"9,419,758","6,542.86",5.8424,"9,379,952"
GDP per capita (current US$),Singapore,SGP,East Asia & Pacific,High income,"11,861.76",9.5073,"3,047,132","14,502.38",9.7206,"3,135,083","16,136.24",9.7226,"3,230,698","18,290.13",10.9143,"3,313,471","21,552.41",11.1080,"3,419,048","24,914.85",10.6630,"3,524,506","26,232.87",10.4939,"3,670,704","26,375.87",10.0530,"3,796,038","21,829.27",9.4334,"3,927,213","21,796.64",9.5491,"3,958,723","23,852.84",10.4565,"4,027,887","21,699.74",10.1574,"4,138,012","22,159.84",9.8878,"4,175,950","23,730.38",9.2732,"4,114,826","27,608.08",9.5085,"4,166,664","29,961.32",8.6506,"4,265,762","33,768.45",8.4455,"4,401,365","39,432.89",8.3437,"4,588,599","40,008.57",7.9398,"4,839,396","38,926.81",7.7857,"4,987,573","47,236.68",8.3545,"5,076,732","53,891.46",8.6361,"5,183,688","55,547.56",8.2245,"5,312,437","56,967.43",8.1332,"5,399,162","57,564.80",8.1171,"5,469,724","55,645.61",8.2081,"5,535,002","56,895.66",8.0199,"5,607,283","61,164.90",8.4323,"5,612,253","66,836.52",8.0182,"5,638,676","66,070.49",7.9184,"5,703,569","61,273.99",7.6867,"5,685,807"
GDP per capita (current US$),Poland,POL,Europe & Central Asia,High income,"1,731.21",9.1894,"38,110,782","2,235.54",9.1937,"38,246,193","2,459.02",8.9504,"38,363,667","2,497.13",8.9445,"38,461,408","2,874.83",8.8150,"38,542,652","3,686.85",8.8095,"38,594,998","4,147.47",9.1994,"38,624,370","4,123.15",8.9167,"38,649,660","4,518.11",8.2355,"38,663,481","4,398.07",7.9921,"38,660,271","4,501.48",7.7309,"38,258,629","4,991.24",7.6769,"38,248,076","5,207.13",7.5155,"38,230,364","5,701.64",7.7931,"38,204,570","6,681.31",7.9056,"38,182,222","8,021.55",7.8960,"38,165,445","9,035.53",8.2350,"38,141,267","11,254.31",8.2206,"38,120,560","13,995.78",8.0871,"38,125,759","11,525.90",7.7916,"38,151,603","12,504.25",8.2470,"38,042,794","13,776.39",8.1599,"38,063,255","13,010.76",7.9697,"38,063,164","13,558.34",7.8418,"38,040,196","14,181.95",7.5169,"38,011,735","12,560.05",7.6100,"37,986,412","12,378.81",7.8958,"37,970,087","13,815.50",8.2362,"37,974,826","15,504.51",8.2095,"37,974,750","15,700.01",7.7689,"37,965,475","15,816.82",7.3676,"37,899,070"
GDP per capita (current US$),Japan,JPN,East Asia & Pacific,High income,"25,801.40",8.8316,"123,478,000","29,428.43",8.9055,"123,964,000","31,992.79",8.9615,"124,425,000","36,345.24",8.8728,"124,829,000","39,933.52",9.2728,"125,178,000","44,197.62",9.3326,"125,472,000","39,150.04",9.4201,"125,757,000","35,638.23",9.3022,"126,057,000","32,423.76",8.9421,"126,400,000","36,610.17",9.2312,"126,631,000","39,169.36",9.3377,"126,843,000","34,406.18",9.2202,"127,149,000","32,820.79",9.4689,"127,445,000","35,387.04",9.5048,"127,718,000","38,298.98",9.4496,"127,761,000","37,812.90",9.5128,"127,773,000","35,991.55",9.3313,"127,854,000","35,779.02",9.5936,"128,001,000","39,876.30",9.0490,"128,063,000","41,309.00",8.6092,"128,047,000","44,968.16",9.0360,"128,070,000","48,760.08",9.4950,"127,833,000","49,145.28",9.8279,"127,629,000","40,898.65",9.9445,"127,445,000","38,475.40",9.5643,"127,276,000","34,960.64",9.2680,"127,141,000","39,375.47",9.1667,"127,076,000","38,834.05",9.0637,"126,972,000","39,751.13",8.7620,"126,811,000","40,415.96",8.4784,"126,633,000","40,040.77",8.0315,"126,261,000"
GDP per capita (current US$),Ireland,IRL,Europe & Central Asia,High income,"14,031.30",8.8110,"3,513,974","14,087.21",8.9034,"3,534,235","15,714.38",8.8537,"3,558,430","14,657.06",8.8510,"3,576,261","15,902.93",9.1407,"3,590,386","19,158.46",9.2684,"3,608,841","20,835.90",9.5728,"3,637,510","22,551.11",9.7906,"3,674,171","24,294.85",10.3480,"3,712,696","26,338.11",10.6460,"3,754,786","26,334.57",11.1778,"3,805,174","28,282.41",11.5914,"3,866,243","32,705.43",11.1725,"3,931,947","41,203.53",11.0313,"3,996,521","47,754.20",10.9790,"4,070,262","50,933.02",11.2143,"4,159,914","54,329.16",11.0594,"4,273,591","61,396.42",10.5945,"4,398,942","61,353.11",10.2263,"4,489,544","52,133.09",8.9482,"4,535,375","48,663.60",8.8479,"4,560,155","52,219.71",7.9667,"4,580,084","48,943.82",8.0464,"4,599,533","51,496.96",7.7183,"4,623,816","55,752.76",7.6339,"4,657,740","62,179.26",7.8876,"4,701,957","62,784.07",8.2034,"4,755,335","70,150.74",7.8481,"4,807,388","79,446.94",7.6990,"4,867,316","80,848.30",7.2577,"4,934,340","85,973.09",6.7682,"4,985,382"
GDP per capita (current US$),Lithuania,LTU,Europe & Central Asia,High income,,8.7126,"3,697,838",,9.2575,"3,704,134",,5.4047,"3,700,114",,4.2780,"3,682,613",,4.0521,"3,657,144","2,167.79",3.7877,"3,629,102","2,327.43",3.9537,"3,601,613","2,830.28",3.8947,"3,575,137","3,166.67",4.1435,"3,549,331","3,113.18",3.4751,"3,524,238","3,293.23",3.0049,"3,499,536","3,525.79",3.2141,"3,470,818","4,141.59",3.2597,"3,443,067","5,499.43",3.2890,"3,415,213","6,700.33",3.5282,"3,377,075","7,854.77",3.8613,"3,322,528","9,230.71",3.9817,"3,269,909","12,285.45",4.0880,"3,231,294","14,945.00",4.0855,"3,198,231","11,820.78",3.6966,"3,162,916","11,987.51",4.0691,"3,097,282","14,376.95",3.9119,"3,028,115","14,367.71",3.9915,"2,987,773","15,729.65",3.8311,"2,957,689","16,551.02",3.7045,"2,932,367","14,263.96",3.8099,"2,904,910","15,008.31",3.9059,"2,868,231","16,885.41",3.9677,"2,828,403","19,186.36",4.1593,"2,801,543","19,615.55",4.2002,"2,794,137","20,381.86",4.1840,"2,794,885"
GDP per capita (current US$),Bulgaria,BGR,Europe & Central Asia,Upper middle income,"2,366.53",8.4427,"8,718,289","1,267.73",6.8146,"8,632,367","1,211.98",6.4828,"8,540,164","1,278.53",6.6009,"8,472,313","1,148.49",6.3627,"8,443,591","2,259.26",6.5290,"8,406,067","1,470.19",6.6128,"8,362,826","1,361.41",6.3756,"8,312,068","1,820.45",6.1135,"8,256,786","1,659.72",5.3981,"8,210,624","1,621.26",5.3146,"8,170,172","1,770.91",5.7666,"8,009,142","2,092.98",5.5632,"7,837,161","2,719.49",6.1648,"7,775,327","3,389.69",6.1250,"7,716,860","3,899.83",6.2653,"7,658,972","4,523.15",6.4406,"7,601,022","5,888.78",6.9710,"7,545,338","7,271.30",6.6785,"7,492,561","6,988.27",5.7637,"7,444,443","6,863.67",6.0496,"7,395,599","7,857.17",6.7550,"7,348,328","7,430.74",6.1626,"7,305,888","7,687.71",5.4591,"7,265,115","7,912.27",5.8215,"7,223,938","7,078.86",6.2074,"7,177,991","7,570.93",5.8344,"7,127,822","8,381.88",6.2020,"7,075,947","9,447.66",5.8218,"7,025,037","9,874.34",5.6137,"6,975,761","10,148.34",4.9233,"6,934,015"
GDP per capita (current US$),Serbia,SRB,Europe & Central Asia,Upper middle income,,8.1606,"7,586,000",,6.8727,"7,595,636",,6.3897,"7,646,424",,5.6097,"7,699,307",,5.1222,"7,734,639","2,207.45",5.9428,"7,625,357","2,864.08",6.9136,"7,617,794","3,380.04",7.5372,"7,596,501","2,571.17",7.5695,"7,567,745","2,571.30",5.4074,"7,540,401",914.79,5.8520,"7,516,346","1,727.28",6.1588,"7,503,433","2,283.85",6.6420,"7,496,522","3,005.43",7.1123,"7,480,591","3,502.80",7.7048,"7,463,157","3,720.48",6.8118,"7,440,769","4,382.62",7.1522,"7,411,569","5,848.48",6.9719,"7,381,579","7,101.04",6.7788,"7,350,222","6,169.11",6.4030,"7,320,807","5,735.42",6.4602,"7,291,436","6,809.16",7.0818,"7,234,099","6,015.95",6.3606,"7,199,077","6,755.07",6.4868,"7,164,132","6,600.06",5.4667,"7,130,576","5,588.98",6.4000,"7,095,383","5,765.20",6.6071,"7,058,322","6,292.55",6.7431,"7,020,858","7,252.40",6.6154,"6,982,604","7,417.21",6.6276,"6,945,235","7,733.80",6.7145,"6,899,126"
GDP per capita (current US$),Iceland,ISL,Europe & Central Asia,High income,"25,384.92",7.6423,"254,826","26,802.99",7.4244,"257,797","27,124.27",7.4497,"261,057","23,579.80",7.5217,"263,725","24,018.63",7.8589,"266,021","26,633.59",7.4818,"267,468","27,614.88",8.4291,"268,916","27,919.19",7.9445,"271,128","31,030.05",7.8577,"274,047","32,381.63",7.6263,"277,381","32,096.37",7.9139,"281,205","28,897.44",7.5913,"284,968","32,409.22",7.8038,"287,523","39,476.70",7.6900,"289,521","47,334.93",7.9089,"292,074","56,794.85",7.6205,"296,734","57,492.93",7.6102,"303,782","69,495.73",7.6484,"311,566","56,943.37",6.8763,"317,414","41,301.27",6.6185,"318,499","43,237.07",6.1600,"318,041","47,714.59",5.9193,"319,014","45,995.55",5.7992,"320,716","49,804.98",6.2756,"323,764","54,576.74",6.2541,"327,386","52,951.68",6.2195,"330,815","61,987.93",4.8682,"335,439","72,010.15",4.8660,"343,400","74,452.19",4.8177,"352,721","68,452.24",4.5435,"360,563","58,848.42",3.9475,"366,463"
GDP per capita (current US$),Andorra,AND,Europe & Central Asia,High income,"19,208.68",7.5922,"53,569","19,967.73",7.3367,"55,434","21,123.06",7.0999,"57,283","17,024.31",6.9370,"59,156","16,670.94",6.6632,"61,037","18,731.65",6.7541,"62,928","19,081.55",7.0827,"64,147","18,253.08",7.1941,"64,682","18,592.24",7.5319,"65,186","18,884.18",7.8130,"65,655","21,620.47",7.9270,"66,097","22,809.09",7.7256,"67,820","24,784.96",7.4988,"70,849","31,954.16",7.2381,"73,907","37,630.76",7.2868,"76,933","39,583.93",7.2063,"79,826","43,084.28",6.8054,"80,221","50,562.83",6.8904,"78,168","53,721.39",7.0818,"76,055","49,750.72",6.9954,"73,852","48,237.89",7.2236,"71,519","51,428.19",6.9576,"70,567","44,902.39",6.8623,"71,013","44,747.76",6.6742,"71,367","45,680.55",6.4459,"71,621","38,885.55",6.4858,"71,746","39,931.24",6.4653,"72,540","40,632.21",6.3021,"73,837","42,904.81",6.5941,"75,013","41,328.61",6.2872,"76,343","37,207.24",5.7771,"77,700"
GDP per capita (current US$),Austria,AUT,Europe & Central Asia,High income,"21,680.99",7.5901,"7,677,850","22,410.91",8.0495,"7,754,891","24,880.16",7.3549,"7,840,709","24,081.53",7.3117,"7,905,633","25,646.70",7.3447,"7,936,118","30,325.85",7.6981,"7,948,278","29,809.08",8.1546,"7,959,017","26,705.48",8.0602,"7,968,041","27,361.88",8.1077,"7,976,789","27,183.48",7.8895,"7,992,324","24,625.60",7.9309,"8,011,566","24,558.76",8.4447,"8,042,293","26,527.59",8.5838,"8,081,957","32,294.05",9.1693,"8,121,423","36,889.23",9.2759,"8,171,966","38,417.46",9.2664,"8,227,829","40,669.33",8.9621,"8,268,641","46,915.34",8.5888,"8,295,487","51,919.98",8.5002,"8,321,496","48,153.32",7.7212,"8,343,323","46,903.76",8.3656,"8,363,404","51,442.28",8.1362,"8,391,643","48,564.92",7.7239,"8,429,991","50,731.13",7.7540,"8,479,823","51,786.38",7.2609,"8,546,356","44,195.82",7.3189,"8,642,699","45,307.59",7.2908,"8,736,668","47,429.16",7.4870,"8,797,566","51,466.56",7.1411,"8,840,521","50,067.59",7.2633,"8,879,920","48,789.50",6.6326,"8,916,864"
GDP per capita (current US$),Azerbaijan,AZE,Europe & Central Asia,Upper middle income,"1,238.27",7.4540,"7,175,200",734.94,7.1596,"7,271,300",60.24,8.6173,"7,382,050",209.53,6.4114,"7,494,800",157.06,4.4119,"7,596,550",314.56,4.2258,"7,684,850",409.19,3.5029,"7,763,000",505.52,3.3795,"7,838,250",561.91,3.3477,"7,913,000",573.89,3.2723,"7,982,750",655.10,3.4400,"8,048,600",703.67,3.2544,"8,111,200",763.11,3.2033,"8,171,950",883.69,3.4696,"8,234,100","1,045.01",3.4084,"8,306,500","1,578.37",3.5801,"8,391,850","2,472.96",3.5934,"8,484,550","3,851.33",3.2195,"8,581,300","5,574.47",3.4744,"8,763,400","4,950.40",2.8496,"8,947,243","5,843.53",2.6851,"9,054,332","7,189.82",2.9741,"9,173,082","7,495.87",3.2392,"9,295,784","7,875.35",3.2856,"9,416,801","7,890.84",3.3816,"9,535,079","5,500.50",3.2928,"9,649,341","3,880.69",3.3040,"9,757,812","4,147.20",3.2430,"9,854,033","4,739.79",3.2926,"9,939,771","4,805.75",3.5435,"10,024,283","4,229.91",3.3988,"10,093,121"
GDP per capita (current US$),"Bahamas, The",BHS,Latin America & Caribbean,High income,"11,696.51",7.4428,"270,679","11,269.95",7.5538,"276,058","11,025.88",6.9244,"281,973","10,730.00",6.3335,"288,164","11,085.15",6.2912,"293,997","11,447.02",6.4235,"299,554","11,835.39",6.2135,"304,933","20,415.71",5.4670,"310,171","21,665.39",6.5971,"315,398","23,991.70",6.6425,"320,272","24,849.61",6.5083,"325,014","25,234.14",6.1721,"329,626","26,590.14",6.1940,"334,002","26,204.88",6.2513,"338,490","26,393.41",6.1054,"343,089","28,280.87",5.6227,"347,804","28,829.85",5.4063,"352,664","29,687.87",5.4008,"357,666","29,013.63",5.4609,"362,795","27,120.69",5.4570,"368,057","27,046.66",5.3028,"373,272","26,644.93",5.7759,"377,950","28,059.39",6.2668,"382,061","26,955.79",7.2745,"385,650","28,203.36",6.4731,"389,131","29,724.95",5.6211,"392,697","29,675.54",5.1536,"395,976","30,708.99",5.4388,"399,020","31,483.98",6.9554,"401,906","32,279.01",6.4829,"404,557","23,998.27",6.0423,"406,471"
GDP per capita (current US$),Romania,ROU,Europe & Central Asia,High income,"1,648.49",7.4405,"23,201,835","1,254.31",6.2064,"23,001,155","1,102.10",5.5358,"22,794,284","1,158.06",5.1702,"22,763,280","1,323.03",5.0659,"22,730,211","1,650.05",5.3284,"22,684,270","1,633.01",5.4910,"22,619,004","1,577.34",5.0368,"22,553,978","1,852.55",4.4214,"22,507,344","1,599.91",3.7811,"22,472,040","1,659.93",3.9657,"22,442,971","1,825.19",4.3024,"22,131,970","2,119.86",4.3134,"21,730,496","2,679.41",4.5488,"21,574,326","3,494.99",4.4442,"21,451,748","4,618.00",4.4411,"21,319,685","5,757.53",4.6832,"21,193,760","8,360.34",4.6319,"20,882,982","10,435.22",4.6455,"20,537,875","8,548.05",3.9622,"20,367,487","8,397.81",3.8328,"20,246,871","9,560.16",4.1717,"20,147,528","8,930.73",4.0803,"20,058,035","9,497.21",3.6075,"19,983,693","10,031.34",3.5933,"19,908,979","8,976.95",3.6998,"19,815,616","9,404.38",3.6333,"19,702,267","10,727.97",3.7883,"19,588,715","12,494.42",3.8611,"19,473,970","12,958.00",3.8171,"19,371,648","13,047.46",3.5641,"19,265,250"
GDP per capita (current US$),Greece,GRC,Europe & Central Asia,High income,"9,600.19",7.4160,"10,196,792","10,188.37",7.3468,"10,319,927","11,176.46",7.5177,"10,399,061","10,401.98",7.4654,"10,460,415","11,091.28",7.5841,"10,512,922","12,959.32",7.8426,"10,562,153","13,749.12",7.8005,"10,608,800","13,427.83",7.8566,"10,661,259","13,472.14",8.1272,"10,720,509","13,249.66",8.1210,"10,761,698","12,072.93",8.7417,"10,805,808","12,549.04",8.8940,"10,862,132","14,177.57",8.8604,"10,902,022","18,518.38",9.1706,"10,928,070","21,995.48",9.1139,"10,955,141","22,560.15",9.2786,"10,987,314","24,821.94",9.1379,"11,020,362","28,863.97",9.4411,"11,048,473","32,127.98",9.0636,"11,077,841","29,828.76",8.5298,"11,107,017","26,716.65",7.8748,"11,121,341","25,483.88",7.6135,"11,104,899","21,913.00",7.2508,"11,045,011","21,787.79",6.6104,"10,965,211","21,616.71",6.3851,"10,892,413","18,083.88",6.2851,"10,820,883","17,923.97",6.2035,"10,775,971","18,582.09",6.2108,"10,754,679","19,756.99",6.0581,"10,732,882","19,143.89",5.5953,"10,721,582","17,617.29",4.7672,"10,698,599"
GDP per capita (current US$),Israel,ISR,Middle East & North Africa,High income,,7.2545,"4,660,000",,6.9759,"4,949,000",,7.1945,"5,123,000",,7.6990,"5,261,000",,8.0313,"5,399,000","18,916.67",8.4356,"5,545,000","20,116.98",8.5619,"5,692,000","20,366.58",8.7333,"5,836,000","20,106.63",8.6258,"5,971,000","19,742.52",8.6504,"6,125,000","21,630.75",9.0630,"6,289,000","20,909.43",9.0002,"6,439,000","19,035.10",9.2969,"6,570,000","19,627.18",9.4063,"6,689,700","20,557.08",9.2759,"6,809,000","21,223.94",8.8040,"6,930,100","22,494.64",9.1202,"7,053,700","25,633.64",9.2753,"7,180,100","30,173.36",9.1271,"7,308,800","28,317.04",8.7806,"7,485,600","31,266.61",9.2503,"7,623,600","34,354.72",8.9911,"7,765,800","33,156.23",9.6155,"7,910,500","36,941.84",8.3135,"8,059,500","38,259.68",7.8773,"8,215,700","36,206.52",7.9134,"8,380,100","37,690.47",7.6332,"8,546,000","41,114.78",7.5639,"8,713,300","42,406.85",6.9150,"8,882,800","44,452.23",6.9358,"9,054,000","44,846.79",6.3452,"9,215,100"
GDP per capita (current US$),Italy,ITA,Europe & Central Asia,High income,"20,825.78",7.1451,"56,719,240","21,956.53",7.1192,"56,758,521","23,243.47",7.0827,"56,797,087","18,738.76",6.9843,"56,831,821","19,337.63",6.9012,"56,843,400","20,664.55",7.3255,"56,844,303","23,081.60",7.2485,"56,860,281","21,829.35",7.3038,"56,890,372","22,318.14",7.4925,"56,906,744","22,005.05",7.6078,"56,916,317","20,137.59",7.6621,"56,942,108","20,500.95",7.6626,"56,974,100","22,376.30",7.7722,"57,059,007","27,526.32",8.0644,"57,313,203","31,317.20",8.1893,"57,685,327","32,055.09",8.1738,"57,969,484","33,529.73",8.0258,"58,143,979","37,870.75",7.8608,"58,438,310","40,944.91",7.5643,"58,826,731","37,226.76",6.7189,"59,095,365","36,035.64",6.8369,"59,277,417","38,649.64",6.6806,"59,379,449","35,051.52",6.3277,"59,539,717","35,560.08",5.7519,"60,233,948","35,565.72",5.3874,"60,789,140","30,242.39",5.5633,"60,730,582","30,960.73",5.4982,"60,627,498","32,406.72",5.4379,"60,536,709","34,622.17",5.3769,"60,421,760","33,673.75",5.3110,"59,729,081","31,922.92",4.7324,"59,438,851"
